locationid,zone,aisle,bay
288729,ZDC,6,33
288730,ZDC,6,34
288731,ZDC,6,35
288732,ZDC,6,36
288733,ZDC,6,37
288734,ZDC,6,38
288735,ZDC,6,39
288700,ZDC,6,4
288736,ZDC,6,40
288737,ZDC,6,41
288738,ZDC,6,42
288739,ZDC,6,43
288740,ZDC,6,44
288741,ZDC,6,45
288742,ZDC,6,46
288743,ZDC,6,47
288744,ZDC,6,48
288745,ZDC,6,49
288701,ZDC,6,5
288746,ZDC,6,50
288747,ZDC,6,51
288748,ZDC,6,52
288749,ZDC,6,53
288750,ZDC,6,54
288751,ZDC,6,55
288752,ZDC,6,56
288753,ZDC,6,57
288754,ZDC,6,58
288755,ZDC,6,59
288702,ZDC,6,6
288756,ZDC,6,60
288757,ZDC,6,61
288758,ZDC,6,62
288759,ZDC,6,63
288760,ZDC,6,64
288761,ZDC,6,65
288762,ZDC,6,66
288763,ZDC,6,67
288764,ZDC,6,68
288765,ZDC,6,69
288703,ZDC,6,7
288766,ZDC,6,70
288767,ZDC,6,71
288768,ZDC,6,72
288769,ZDC,6,73
288770,ZDC,6,74
288771,ZDC,6,75
288772,ZDC,6,76
288773,ZDC,6,77
288774,ZDC,6,78
288704,ZDC,6,8
288705,ZDC,6,9
288853,ZDC,7,1
288862,ZDC,7,10
288863,ZDC,7,11
288864,ZDC,7,12
288865,ZDC,7,13
288866,ZDC,7,14
288867,ZDC,7,15
288868,ZDC,7,16
288869,ZDC,7,17
288870,ZDC,7,18
288871,ZDC,7,19
288854,ZDC,7,2
288872,ZDC,7,20
288873,ZDC,7,21
288874,ZDC,7,22
288875,ZDC,7,23
288876,ZDC,7,24
288877,ZDC,7,25
288878,ZDC,7,26
288879,ZDC,7,27
288880,ZDC,7,28
288881,ZDC,7,29
288855,ZDC,7,3
288882,ZDC,7,30
288883,ZDC,7,31
288884,ZDC,7,32
288885,ZDC,7,33
288886,ZDC,7,34
288887,ZDC,7,35
288888,ZDC,7,36
288889,ZDC,7,37
288890,ZDC,7,38
288891,ZDC,7,39
288856,ZDC,7,4
288892,ZDC,7,40
288893,ZDC,7,41
288894,ZDC,7,42
288895,ZDC,7,43
288896,ZDC,7,44
288897,ZDC,7,45
288898,ZDC,7,46
288899,ZDC,7,47
288900,ZDC,7,48
288901,ZDC,7,49
288857,ZDC,7,5
288902,ZDC,7,50
288903,ZDC,7,51
288904,ZDC,7,52
288905,ZDC,7,53
288906,ZDC,7,54
288907,ZDC,7,55
288908,ZDC,7,56
288909,ZDC,7,57
288910,ZDC,7,58
288911,ZDC,7,59
288858,ZDC,7,6
288912,ZDC,7,60
288913,ZDC,7,61
288914,ZDC,7,62
288915,ZDC,7,63
288916,ZDC,7,64
288917,ZDC,7,65
288918,ZDC,7,66
288919,ZDC,7,67
288920,ZDC,7,68
288921,ZDC,7,69
288859,ZDC,7,7
288922,ZDC,7,70
288923,ZDC,7,71
288924,ZDC,7,72
288925,ZDC,7,73
288926,ZDC,7,74
288927,ZDC,7,75
288928,ZDC,7,76
288929,ZDC,7,77
288930,ZDC,7,78
288860,ZDC,7,8
288861,ZDC,7,9
291027,ZDC,8,1
291036,ZDC,8,10
291037,ZDC,8,11
291038,ZDC,8,12
291039,ZDC,8,13
291040,ZDC,8,14
291041,ZDC,8,15
291042,ZDC,8,16
291043,ZDC,8,17
291044,ZDC,8,18
291045,ZDC,8,19
291028,ZDC,8,2
291046,ZDC,8,20
291047,ZDC,8,21
291048,ZDC,8,22
291049,ZDC,8,23
291050,ZDC,8,24
291051,ZDC,8,25
291052,ZDC,8,26
291053,ZDC,8,27
291054,ZDC,8,28
291055,ZDC,8,29
291029,ZDC,8,3
291056,ZDC,8,30
291057,ZDC,8,31
291058,ZDC,8,32
291059,ZDC,8,33
291060,ZDC,8,34
291061,ZDC,8,35
291062,ZDC,8,36
291063,ZDC,8,37
291064,ZDC,8,38
291065,ZDC,8,39
291030,ZDC,8,4
291066,ZDC,8,40
291067,ZDC,8,41
291068,ZDC,8,42
291069,ZDC,8,43
291070,ZDC,8,44
291071,ZDC,8,45
291072,ZDC,8,46
291073,ZDC,8,47
291074,ZDC,8,48
291075,ZDC,8,49
291031,ZDC,8,5
291076,ZDC,8,50
291077,ZDC,8,51
291078,ZDC,8,52
291079,ZDC,8,53
291080,ZDC,8,54
291081,ZDC,8,55
291082,ZDC,8,56
291083,ZDC,8,57
291084,ZDC,8,58
291085,ZDC,8,59
291032,ZDC,8,6
291086,ZDC,8,60
291087,ZDC,8,61
291088,ZDC,8,62
291089,ZDC,8,63
291090,ZDC,8,64
291091,ZDC,8,65
291092,ZDC,8,66
291093,ZDC,8,67
291094,ZDC,8,68
291095,ZDC,8,69
291033,ZDC,8,7
291096,ZDC,8,70
291097,ZDC,8,71
291098,ZDC,8,72
291099,ZDC,8,73
291100,ZDC,8,74
291101,ZDC,8,75
291102,ZDC,8,76
291103,ZDC,8,77
291104,ZDC,8,78
291034,ZDC,8,8
291035,ZDC,8,9
356692,ZF,0,7
256535,ZH,3,1
301193,ZMC,1,10
275926,ZRD,1,1
251500,Z_P,3,3
334564,dwd,3,14
285737,k,18,10
285738,k,18,11
285739,k,18,12
285740,k,18,13
285741,k,18,14
285742,k,18,15
285743,k,18,16
285744,k,18,17
285745,k,18,18
285746,k,18,19
285747,k,18,20
285748,k,18,21
285749,k,18,22
285750,k,18,23
285751,k,18,24
285752,k,18,25
285753,k,18,26
285754,k,18,27
285755,k,18,28
285756,k,18,29
285757,k,18,30
285758,k,18,31
285759,k,18,32
285760,k,18,33
285761,k,18,34
285762,k,18,35
285763,k,18,36
285764,k,18,37
285765,k,18,38
285766,k,18,39
285767,k,18,40
285768,k,18,41
285769,k,18,42
285770,k,18,43
285771,k,18,44
285772,k,18,45
285773,k,18,46
285774,k,18,47
285775,k,18,48
285776,k,18,49
285777,k,18,50
285778,k,18,51
285779,k,18,52
285780,k,18,53
285781,k,18,54
285782,k,18,55
285783,k,18,56
335155,xl,0,0
335154,xx,0,0
